Time,package-0,package-1,dram-0,dram-1
0.0018284320831298828,107421,90698,11521,8675
0.0018458366394042969,90942,50231,8782,12209
0.0018205642700195312,89843,97229,9043,11689
0.002085447311401367,91186,102722,8813,12041
0.00185394287109375,77575,106690,8874,11720
0.0018420219421386719,92834,104248,8798,12362
0.0019910335540771484,91065,101562,8904,12302
0.0018253326416015625,90576,51758,8752,6074
0.001760721206665039,44068,105896,4406,12393
0.0018613338470458984,45715,107178,4407,11582
0.0017883777618408203,86975,101807,8904,11475
0.0018782615661621094,48523,101135,8782,12225
0.0017547607421875,45654,52185,4406,5799
0.002279520034790039,98266,100830,9976,12194
0.00177001953125,88622,106140,8843,12133
0.0018584728240966797,84229,105652,8844,11704
0.0018804073333740234,87524,108704,8813,5600
0.0017380714416503906,91003,100830,8844,12469
0.0017762184143066406,42358,100769,4407,11475
0.0017237663269042969,94360,104370,8782,12071
0.0017540454864501953,87463,97473,8844,11934
0.001825571060180664,43823,67017,4407,5814
0.001959085464477539,88806,109619,8766,14000
0.0019350051879882812,100830,96923,8721,11888
0.0017666816711425781,89355,103272,8812,12454
0.0019118785858154297,132874,94543,8828,12210
0.0021326541900634766,43517,95336,8813,11338
0.00174713134765625,91003,105773,8843,12087
0.0018362998962402344,49378,109802,8904,12148
0.0018002986907958984,104247,48522,8751,5967
