Time,package-0,package-1,dram-0,dram-1
0.0024290084838867188,115173,125122,11934,10710
0.0024566650390625,116638,84473,11889,6472
0.0024766921997070312,116516,80383,18314,6671
0.0024263858795166016,168945,121582,17503,9777
0.002373218536376953,109375,80200,12042,6518
0.0024454593658447266,172729,84411,19033,6793
0.002370595932006836,122619,128051,12500,10435
0.0025069713592529297,175780,128296,20089,10251
0.0024738311767578125,167541,84655,20364,6211
0.002521991729736328,125732,76904,13418,6808
0.0025758743286132812,165221,129638,17962,6564
0.0025153160095214844,117554,82458,12393,7206
0.0025663375854492188,176880,131408,19615,9991
0.002447843551635742,110779,127990,12042,10419
0.002402067184448242,112732,123352,12011,10021
0.0024690628051757812,112305,77881,11996,6533
0.0029027462005615234,167908,127624,18069,9746
0.002445697784423828,111267,127807,12056,10007
0.0023593902587890625,114441,86731,18589,6487
0.002604246139526367,171020,123168,18253,9976
0.0024271011352539062,107605,87219,11736,6594
0.002374410629272461,116455,85876,12102,6488
0.0024161338806152344,110962,125732,11720,9822
0.0023636817932128906,115234,129089,11858,10052
0.002375364303588867,175353,127075,18253,9991
0.00252532958984375,115173,87952,11796,6518
0.0023925304412841797,112121,86059,11858,6778
0.002444028854370117,117309,94970,12776,8017
0.0023992061614990234,117310,126464,12224,10328
0.0023903846740722656,116638,82153,12240,6885
