Time,package-0,package-1,dram-0,dram-1
0.0004360675811767578,0,0,0,0
0.0003345012664794922,39246,27405,5921,3259
0.0003342628479003906,0,0,0,0
0.0003364086151123047,38025,31311,6349,3228
0.00032639503479003906,0,0,0,0
0.00033164024353027344,36316,27893,5937,3335
0.0003879070281982422,39733,29602,5707,3259
0.00033402442932128906,0,28992,0,0
0.0003790855407714844,37231,30884,5998,3229
0.0003294944763183594,39123,0,5967,0
0.00038170814514160156,0,0,0,0
0.0003273487091064453,39246,0,5692,0
0.0003666877746582031,0,0,0,0
0.00037550926208496094,0,0,6105,0
0.0004267692565917969,0,0,0,0
0.00037217140197753906,40283,0,6242,0
0.0004246234893798828,35766,31311,6090,3427
0.00032329559326171875,0,0,0,0
0.0003173351287841797,0,22339,5799,3320
0.000362396240234375,39856,26489,6074,0
0.00032711029052734375,0,0,0,0
0.00033473968505859375,0,0,0,0
0.0003228187561035156,0,0,0,0
0.0005922317504882812,0,35583,0,3289
0.00038623809814453125,0,0,0,0
0.0003256797790527344,39672,28381,5982,3244
0.00033593177795410156,0,0,0,0
0.00037097930908203125,0,28381,5982,3259
0.0003190040588378906,0,26550,0,3274
0.0003819465637207031,0,0,0,0
