Time,package-0,package-1,dram-0,dram-1
0.0005140304565429688,45165,27771,5921,3259
0.0003261566162109375,0,0,0,0
0.0003712177276611328,0,0,0,0
0.0003600120544433594,37964,0,0,0
0.00034308433532714844,0,0,0,0
0.00033283233642578125,0,0,0,0
0.0003132820129394531,39307,30823,5784,3228
0.0003647804260253906,0,29968,5600,3228
0.00033664703369140625,0,0,0,0
0.0006701946258544922,0,28991,5891,3259
